label	Sample collection date	Sample collection date decimal
Coli_003690	2008-07-01	2008.4972677595629
Coli_003691	2008-07-01	2008.4972677595629
Coli_003692	2008-07-01	2008.4972677595629
Coli_003693	2008-07-01	2008.4972677595629
Coli_003694	2008-07-01	2008.4972677595629
Coli_003695	2008-07-01	2008.4972677595629
Coli_003696	2007-07-01	2007.495890410959
Coli_003697	2008-07-01	2008.4972677595629
Coli_003698	2008-07-01	2008.4972677595629
Coli_003699	2008-07-01	2008.4972677595629
Coli_003700	2008-07-01	2008.4972677595629
Coli_003701	2008-07-01	2008.4972677595629
Coli_003702	2008-07-01	2008.4972677595629
Coli_003703	2008-07-01	2008.4972677595629
Coli_003704	2008-07-01	2008.4972677595629
Coli_003705	2008-07-01	2008.4972677595629
Coli_003706	2008-07-01	2008.4972677595629
Coli_003707	2008-07-01	2008.4972677595629
Coli_003708	2008-07-01	2008.4972677595629
Coli_003709	2006-07-01	2006.495890410959
Coli_003710	2006-07-01	2006.495890410959
Coli_003711	2006-07-01	2006.495890410959
Coli_003712	2008-07-01	2008.4972677595629
Coli_003713	2008-07-01	2008.4972677595629
Coli_003714	2008-07-01	2008.4972677595629
Coli_003715	2008-07-01	2008.4972677595629
Coli_003716	2008-07-01	2008.4972677595629
Coli_003717	2008-07-01	2008.4972677595629
Coli_003718	2008-07-01	2008.4972677595629
Coli_003719	2009-07-01	2009.495890410959
Coli_003720	2008-07-01	2008.4972677595629
Coli_003721	2008-07-01	2008.4972677595629
Coli_003722	2008-07-01	2008.4972677595629
Coli_003723	2008-07-01	2008.4972677595629
Coli_003724	2008-07-01	2008.4972677595629
Coli_003725	2008-07-01	2008.4972677595629
Coli_003726	2007-07-01	2007.495890410959
Coli_003727	2008-07-01	2008.4972677595629
Coli_003728	2009-07-01	2009.495890410959
Coli_003729	2009-07-01	2009.495890410959
Coli_003730	2009-07-01	2009.495890410959
Coli_003731	2006-07-01	2006.495890410959
Coli_003732	2006-07-01	2006.495890410959
Coli_003733	2006-07-01	2006.495890410959
Coli_003734	2007-07-01	2007.495890410959
Coli_003735	2008-07-01	2008.4972677595629
Coli_003736	2008-07-01	2008.4972677595629
Coli_003737	2008-07-01	2008.4972677595629
Coli_003738	2008-07-01	2008.4972677595629
Coli_003739	2008-07-01	2008.4972677595629
Coli_003740	2008-07-01	2008.4972677595629
Coli_003741	2008-07-01	2008.4972677595629
Coli_003742	2007-07-01	2007.495890410959
Coli_003743	2009-07-01	2009.495890410959
Coli_003744	2009-07-01	2009.495890410959
Coli_003745	2009-07-01	2009.495890410959
Coli_003746	2009-07-01	2009.495890410959
Coli_003747	2009-07-01	2009.495890410959
Coli_003748	2009-07-01	2009.495890410959
Coli_003749	2009-07-01	2009.495890410959
Coli_003750	2008-07-01	2008.4972677595629
Coli_003751	2009-07-01	2009.495890410959
Coli_003752	2009-07-01	2009.495890410959
Coli_003753	2009-07-01	2009.495890410959
Coli_003754	2009-07-01	2009.495890410959
Coli_003755	2008-07-01	2008.4972677595629
Coli_003756	2008-07-01	2008.4972677595629
Coli_003757	2008-07-01	2008.4972677595629
Coli_003758	2008-07-01	2008.4972677595629
Coli_003759	2009-07-01	2009.495890410959
Coli_003760	2009-07-01	2009.495890410959
Coli_003761	2009-07-01	2009.495890410959
Coli_003762	2009-07-01	2009.495890410959
Coli_003763	2009-07-01	2009.495890410959
Coli_003764	2009-07-01	2009.495890410959
Coli_003765	2009-07-01	2009.495890410959
Coli_003766	2009-07-01	2009.495890410959
Coli_003767	2009-07-01	2009.495890410959
Coli_003768	2009-07-01	2009.495890410959
Coli_003769	2009-07-01	2009.495890410959
Coli_003770	2008-07-01	2008.4972677595629
Coli_003771	2008-07-01	2008.4972677595629
Coli_003772	2008-07-01	2008.4972677595629
Coli_003773	2008-07-01	2008.4972677595629
Coli_003774	2009-07-01	2009.495890410959
Coli_003775	2009-07-01	2009.495890410959
Coli_003776	2009-07-01	2009.495890410959
Coli_003777	2009-07-01	2009.495890410959
Coli_003778	2009-07-01	2009.495890410959
Coli_003779	2009-07-01	2009.495890410959
Coli_003780	2009-07-01	2009.495890410959
Coli_003781	2009-07-01	2009.495890410959
Coli_003782	2009-07-01	2009.495890410959
Coli_003783	2009-07-01	2009.495890410959
Coli_003784	2009-07-01	2009.495890410959
Coli_003785	2009-07-01	2009.495890410959
Coli_003786	2009-07-01	2009.495890410959
Coli_003787	2009-07-01	2009.495890410959
Coli_003788	2009-07-01	2009.495890410959
Coli_003789	2009-07-01	2009.495890410959
Coli_003790	2009-07-01	2009.495890410959
Coli_003791	2009-07-01	2009.495890410959
Coli_003792	2009-07-01	2009.495890410959
Coli_003793	2009-07-01	2009.495890410959
Coli_003794	2009-07-01	2009.495890410959
Coli_003795	2009-07-01	2009.495890410959
Coli_003796	2009-07-01	2009.495890410959
Coli_003797	2009-07-01	2009.495890410959
Coli_003798	2009-07-01	2009.495890410959
Coli_003799	2009-07-01	2009.495890410959
Coli_003800	2009-07-01	2009.495890410959
Coli_003801	2009-07-01	2009.495890410959
Coli_003802	2009-07-01	2009.495890410959
Coli_003803	2009-07-01	2009.495890410959
Coli_003804	2009-07-01	2009.495890410959
Coli_003805	2009-07-01	2009.495890410959
Coli_003806	2009-07-01	2009.495890410959
Coli_003807	2009-07-01	2009.495890410959
Coli_003808	2009-07-01	2009.495890410959
Coli_003809	2010-07-01	2010.495890410959
Coli_003810	2010-07-01	2010.495890410959
Coli_003811	2010-07-01	2010.495890410959
Coli_003812	2009-07-01	2009.495890410959
Coli_003813	2010-07-01	2010.495890410959
Coli_003814	2010-07-01	2010.495890410959
Coli_003815	2010-07-01	2010.495890410959
Coli_003816	2010-07-01	2010.495890410959
Coli_003817	2010-07-01	2010.495890410959
Coli_003818	2010-07-01	2010.495890410959
Coli_003819	2010-07-01	2010.495890410959
Coli_003820	2009-07-01	2009.495890410959
Coli_003821	2010-07-01	2010.495890410959
Coli_003822	2010-07-01	2010.495890410959
Coli_003823	2010-07-01	2010.495890410959
Coli_003824	2010-07-01	2010.495890410959
Coli_003825	2010-07-01	2010.495890410959
Coli_003826	2010-07-01	2010.495890410959
Coli_003827	2010-07-01	2010.495890410959
Coli_003828	2010-07-01	2010.495890410959
Coli_003829	2010-07-01	2010.495890410959
Coli_003830	2010-07-01	2010.495890410959
Coli_003831	2010-07-01	2010.495890410959
Coli_003832	2010-07-01	2010.495890410959
Coli_003833	2010-07-01	2010.495890410959
Coli_003834	2010-07-01	2010.495890410959
Coli_003835	2010-07-01	2010.495890410959
Coli_003836	2010-07-01	2010.495890410959
Coli_003837	2010-07-01	2010.495890410959
Coli_003838	2010-07-01	2010.495890410959
Coli_003839	2010-07-01	2010.495890410959
Coli_003840	2010-07-01	2010.495890410959
Coli_003841	2010-07-01	2010.495890410959
Coli_003842	2010-07-01	2010.495890410959
Coli_003843	2010-07-01	2010.495890410959
Coli_003844	2010-07-01	2010.495890410959
Coli_003845	2009-07-01	2009.495890410959
Coli_003846	2010-07-01	2010.495890410959
Coli_003847	2010-07-01	2010.495890410959
Coli_003848	2010-07-01	2010.495890410959
Coli_003849	2010-07-01	2010.495890410959
Coli_003850	2010-07-01	2010.495890410959
Coli_003851	2010-07-01	2010.495890410959
Coli_003852	2010-07-01	2010.495890410959
Coli_003853	2010-07-01	2010.495890410959
Coli_003854	2009-07-01	2009.495890410959
Coli_003855	2010-07-01	2010.495890410959
Coli_003856	2010-07-01	2010.495890410959
Coli_003857	2010-07-01	2010.495890410959
Coli_003858	2010-07-01	2010.495890410959
Coli_003859	2010-07-01	2010.495890410959
Coli_003860	2009-07-01	2009.495890410959
Coli_003861	2010-07-01	2010.495890410959
Coli_003862	2009-07-01	2009.495890410959
Coli_003863	2009-07-01	2009.495890410959
Coli_003864	2010-07-01	2010.495890410959
Coli_003865	2009-07-01	2009.495890410959
Coli_003866	2009-07-01	2009.495890410959
Coli_003867	2010-07-01	2010.495890410959
Coli_003868	2010-07-01	2010.495890410959
Coli_003869	2010-07-01	2010.495890410959
Coli_003870	2010-07-01	2010.495890410959
Coli_003871	2010-07-01	2010.495890410959
Coli_003872	2010-07-01	2010.495890410959
Coli_003873	2010-07-01	2010.495890410959
Coli_003874	2010-07-01	2010.495890410959
Coli_003875	2010-07-01	2010.495890410959
Coli_003876	2010-07-01	2010.495890410959
Coli_003877	2010-07-01	2010.495890410959
Coli_003878	2010-07-01	2010.495890410959
Coli_003879	2010-07-01	2010.495890410959
Coli_003880	2010-07-01	2010.495890410959
Coli_003881	2010-07-01	2010.495890410959
Coli_003882	2010-07-01	2010.495890410959
Coli_003883	2010-07-01	2010.495890410959
Coli_003884	2010-07-01	2010.495890410959
Coli_003885	2010-07-01	2010.495890410959
Coli_003886	2010-07-01	2010.495890410959
Coli_003887	2010-07-01	2010.495890410959
Coli_003888	2010-07-01	2010.495890410959
Coli_003889	2010-07-01	2010.495890410959
Coli_003890	2010-07-01	2010.495890410959
Coli_003891	2010-07-01	2010.495890410959
Coli_003892	2010-07-01	2010.495890410959
Coli_003893	2010-07-01	2010.495890410959
Coli_003894	2011-07-01	2011.495890410959
Coli_003895	2011-07-01	2011.495890410959
Coli_003896	2011-07-01	2011.495890410959
Coli_003897	2011-07-01	2011.495890410959
Coli_003898	2010-07-01	2010.495890410959
Coli_003899	2011-07-01	2011.495890410959
Coli_003900	2011-07-01	2011.495890410959
Coli_003901	2011-07-01	2011.495890410959
Coli_003902	2011-07-01	2011.495890410959
Coli_003903	2011-07-01	2011.495890410959
Coli_003904	2011-07-01	2011.495890410959
Coli_003905	2011-07-01	2011.495890410959
Coli_003906	2011-07-01	2011.495890410959
Coli_003907	2011-07-01	2011.495890410959
Coli_003908	2011-07-01	2011.495890410959
Coli_003909	2011-07-01	2011.495890410959
Coli_003910	2011-07-01	2011.495890410959
Coli_003911	2011-07-01	2011.495890410959
Coli_003912	2011-07-01	2011.495890410959
Coli_003913	2011-07-01	2011.495890410959
Coli_003914	2011-07-01	2011.495890410959
Coli_003915	2011-07-01	2011.495890410959
Coli_003916	2011-07-01	2011.495890410959
Coli_003917	2011-07-01	2011.495890410959
Coli_003918	2011-07-01	2011.495890410959
Coli_003919	2011-07-01	2011.495890410959
Coli_003920	2011-07-01	2011.495890410959
Coli_003921	2011-07-01	2011.495890410959
Coli_003922	2011-07-01	2011.495890410959
Coli_003923	2011-07-01	2011.495890410959
Coli_003924	2011-07-01	2011.495890410959
Coli_003925	2011-07-01	2011.495890410959
Coli_003926	2011-07-01	2011.495890410959
Coli_003927	2011-07-01	2011.495890410959
Coli_003928	2011-07-01	2011.495890410959
Coli_003929	2011-07-01	2011.495890410959
Coli_003930	2011-07-01	2011.495890410959
Coli_003931	2011-07-01	2011.495890410959
Coli_003932	2011-07-01	2011.495890410959
Coli_003933	2011-07-01	2011.495890410959
Coli_003934	2011-07-01	2011.495890410959
Coli_003935	2011-07-01	2011.495890410959
Coli_003936	2011-07-01	2011.495890410959
Coli_003937	2011-07-01	2011.495890410959
Coli_003938	2011-07-01	2011.495890410959
Coli_003939	2011-07-01	2011.495890410959
Coli_003940	2011-07-01	2011.495890410959
Coli_003941	2011-07-01	2011.495890410959
Coli_003942	2011-07-01	2011.495890410959
Coli_003943	2011-07-01	2011.495890410959
Coli_003944	2010-07-01	2010.495890410959
Coli_003945	2011-07-01	2011.495890410959
Coli_003946	2011-07-01	2011.495890410959
Coli_003947	2011-07-01	2011.495890410959
Coli_003948	2011-07-01	2011.495890410959
Coli_003949	2011-07-01	2011.495890410959
Coli_003950	2011-07-01	2011.495890410959
Coli_003951	2011-07-01	2011.495890410959
Coli_003952	2011-07-01	2011.495890410959
Coli_003953	2011-07-01	2011.495890410959
Coli_003954	2011-07-01	2011.495890410959
Coli_003955	2011-07-01	2011.495890410959
Coli_003956	2011-07-01	2011.495890410959
Coli_003957	2010-07-01	2010.495890410959
Coli_003958	2011-07-01	2011.495890410959
Coli_003959	2011-07-01	2011.495890410959
Coli_003960	2011-07-01	2011.495890410959
Coli_003961	2011-07-01	2011.495890410959
Coli_003962	2011-07-01	2011.495890410959
Coli_003963	2011-07-01	2011.495890410959
Coli_003964	2004-07-01	2004.4972677595629
Coli_003965	2003-07-01	2003.495890410959
Coli_003966	2003-07-01	2003.495890410959
Coli_003967	2003-07-01	2003.495890410959
Coli_003968	2003-07-01	2003.495890410959
Coli_003969	2012-07-01	2012.4972677595629
Coli_003970	2011-07-01	2011.495890410959
Coli_003971	2011-07-01	2011.495890410959
Coli_003972	2005-07-01	2005.495890410959
Coli_003973	2004-07-01	2004.4972677595629
Coli_003974	2004-07-01	2004.4972677595629
Coli_003975	2004-07-01	2004.4972677595629
Coli_003976	2004-07-01	2004.4972677595629
Coli_003977	2004-07-01	2004.4972677595629
Coli_003978	2004-07-01	2004.4972677595629
Coli_003979	2004-07-01	2004.4972677595629
Coli_003980	2005-07-01	2005.495890410959
Coli_003981	2005-07-01	2005.495890410959
Coli_003982	2005-07-01	2005.495890410959
Coli_003983	2005-07-01	2005.495890410959
Coli_003984	2005-07-01	2005.495890410959
Coli_003985	2005-07-01	2005.495890410959
Coli_003986	2005-07-01	2005.495890410959
Coli_003987	2005-07-01	2005.495890410959
Coli_003988	2007-07-01	2007.495890410959
Coli_003989	2007-07-01	2007.495890410959
Coli_003990	2007-07-01	2007.495890410959
Coli_003991	2007-07-01	2007.495890410959
Coli_003992	2007-07-01	2007.495890410959
Coli_003993	2006-07-01	2006.495890410959
Coli_003994	2006-07-01	2006.495890410959
Coli_003995	2006-07-01	2006.495890410959
Coli_003996	2008-07-01	2008.4972677595629
Coli_003997	2008-07-01	2008.4972677595629
Coli_003998	2008-07-01	2008.4972677595629
Coli_003999	2008-07-01	2008.4972677595629
Coli_004000	2008-07-01	2008.4972677595629
Coli_004001	2008-07-01	2008.4972677595629
Coli_004002	2007-07-01	2007.495890410959
Coli_004003	2007-07-01	2007.495890410959
Coli_004004	2009-07-01	2009.495890410959
Coli_004005	2009-07-01	2009.495890410959
Coli_004006	2009-07-01	2009.495890410959
Coli_004007	2009-07-01	2009.495890410959
Coli_004008	2009-07-01	2009.495890410959
Coli_004009	2009-07-01	2009.495890410959
Coli_004010	2009-07-01	2009.495890410959
Coli_004011	2008-07-01	2008.4972677595629
Coli_004012	2011-07-01	2011.495890410959
Coli_004013	2010-07-01	2010.495890410959
Coli_004014	2010-07-01	2010.495890410959
Coli_004015	2010-07-01	2010.495890410959
Coli_004016	2009-07-01	2009.495890410959
Coli_004017	2009-07-01	2009.495890410959
Coli_004018	2009-07-01	2009.495890410959
Coli_004019	2009-07-01	2009.495890410959
Coli_004020	2011-07-01	2011.495890410959
Coli_004021	2011-07-01	2011.495890410959
Coli_004022	2011-07-01	2011.495890410959
Coli_004023	2011-07-01	2011.495890410959
Coli_004024	2011-07-01	2011.495890410959
Coli_004025	2011-07-01	2011.495890410959
Coli_004026	2011-07-01	2011.495890410959
Coli_004027	2011-07-01	2011.495890410959
Coli_004028	2011-07-01	2011.495890410959
Coli_004029	2011-07-01	2011.495890410959
Coli_004030	2011-07-01	2011.495890410959
Coli_004031	2011-07-01	2011.495890410959
Coli_004032	2011-07-01	2011.495890410959
Coli_004033	2010-07-01	2010.495890410959
Coli_004034	2003-07-01	2003.495890410959
Coli_004035	2004-07-01	2004.4972677595629
Coli_004036	2004-07-01	2004.4972677595629
Coli_004037	2004-07-01	2004.4972677595629
Coli_004038	2006-07-01	2006.495890410959
Coli_004039	2007-07-01	2007.495890410959
Coli_004040	2005-07-01	2005.495890410959
Coli_004041	2008-07-01	2008.4972677595629
Coli_004042	2008-07-01	2008.4972677595629
Coli_004043	2003-07-01	2003.495890410959
Coli_004044	2001-07-01	2001.495890410959
Coli_004045	2012-07-01	2012.4972677595629
Coli_004046	2011-07-01	2011.495890410959
Coli_004047	2007-07-01	2007.495890410959
Coli_004048	2006-07-01	2006.495890410959
Coli_004049	2007-07-01	2007.495890410959
Coli_004050	2010-07-01	2010.495890410959
Coli_004051	2005-07-01	2005.495890410959
Coli_004052	2005-07-01	2005.495890410959
Coli_004053	2005-07-01	2005.495890410959
Coli_004054	2005-07-01	2005.495890410959
Coli_004055	2005-07-01	2005.495890410959
Coli_004056	2005-07-01	2005.495890410959
Coli_004057	2009-07-01	2009.495890410959
Coli_004058	2008-07-01	2008.4972677595629
Coli_004059	2008-07-01	2008.4972677595629
Coli_004060	2008-07-01	2008.4972677595629
Coli_004061	2008-07-01	2008.4972677595629
Coli_004062	2008-07-01	2008.4972677595629
Coli_004063	2008-07-01	2008.4972677595629
Coli_004064	2007-07-01	2007.495890410959
Coli_004065	2011-07-01	2011.495890410959
Coli_004066	2011-07-01	2011.495890410959
Coli_004067	2010-07-01	2010.495890410959
Coli_004068	2010-07-01	2010.495890410959
Coli_004069	2009-07-01	2009.495890410959
Coli_004070	2009-07-01	2009.495890410959
Coli_004071	2009-07-01	2009.495890410959
Coli_004072	2009-07-01	2009.495890410959
Coli_004073	2011-07-01	2011.495890410959
Coli_004074	2011-07-01	2011.495890410959
Coli_004075	2011-07-01	2011.495890410959
Coli_004076	2011-07-01	2011.495890410959
Coli_004077	2011-07-01	2011.495890410959
Coli_004078	2011-07-01	2011.495890410959
Coli_004079	2011-07-01	2011.495890410959
Coli_004080	2011-07-01	2011.495890410959
Coli_004081	2011-07-01	2011.495890410959
Coli_004082	2011-07-01	2011.495890410959
Coli_004083	2011-07-01	2011.495890410959
Coli_004084	2011-07-01	2011.495890410959
Coli_004085	2011-07-01	2011.495890410959
Coli_004086	2010-07-01	2010.495890410959
Coli_004087	2011-07-01	2011.495890410959
Coli_004088	2011-07-01	2011.495890410959
Coli_004089	2011-07-01	2011.495890410959
Coli_004090	2011-07-01	2011.495890410959
Coli_004091	2007-07-01	2007.495890410959
Coli_004092	2001-07-01	2001.495890410959
Coli_004093	2010-07-01	2010.495890410959
Coli_004094	2008-07-01	2008.4972677595629
Coli_004095	2008-07-01	2008.4972677595629
Coli_004096	2008-07-01	2008.4972677595629
Coli_004097	2009-07-01	2009.495890410959
Coli_004098	2009-07-01	2009.495890410959
Coli_004099	2009-07-01	2009.495890410959
Coli_004100	2009-07-01	2009.495890410959
Coli_004101	2009-07-01	2009.495890410959
Coli_004102	2009-07-01	2009.495890410959
Coli_004103	2009-07-01	2009.495890410959
Coli_004104	2008-07-01	2008.4972677595629
Coli_004105	2004-07-01	2004.4972677595629
Coli_004106	2002-07-01	2002.495890410959
Coli_004107	2002-07-01	2002.495890410959
Coli_004108	2007-07-01	2007.495890410959
Coli_004109	2003-07-01	2003.495890410959
Coli_004110	2008-07-01	2008.4972677595629
Coli_004111	2004-07-01	2004.4972677595629
Coli_004112	2004-07-01	2004.4972677595629
Coli_004113	2007-07-01	2007.495890410959
Coli_004114	2002-07-01	2002.495890410959
Coli_004115	2002-07-01	2002.495890410959
Coli_004116	2013-10-08	2013.7671232876712
Coli_004117	2016-06-30	2016.4945355191257
Coli_004118	2013-12-13	2013.9479452054795
Coli_004119	2013-09-06	2013.6794520547944
Coli_004120	2013-12-13	2013.9479452054795
Coli_004121	2014-12-08	2014.9342465753425
Coli_004122	2013-10-08	2013.7671232876712
Coli_004123	2010-01-28	2010.0739726027398
Coli_004124	2013-09-27	2013.7369863013698
Coli_004125	2013-01-03	2013.0054794520547
Coli_004126	2010-12-09	2010.9369863013699
Coli_004127	2013-12-13	2013.9479452054795
Coli_004128	2016-11-17	2016.877049180328
Coli_004129	2016-05-07	2016.3469945355191
Coli_004130	2016-03-23	2016.224043715847
Coli_004131	2016-03-23	2016.224043715847
Coli_004132	2016-04-04	2016.2568306010928
Coli_004133	2016-04-20	2016.3005464480875
Coli_004134	2016-05-07	2016.3469945355191
Coli_004135	2016-05-07	2016.3469945355191
Coli_004136	2016-10-19	2016.7978142076502
Coli_004137	2016-10-19	2016.7978142076502
Coli_004138	2015-06-01	2015.4136986301369
Coli_004139	2015-09-21	2015.7205479452055
Coli_004140	2015-10-20	2015.8
Coli_004141	2009-11-03	2009.8383561643836
Coli_004142	2002-01-01	2002
Coli_004143	2002-10-08	2002.7671232876712
Coli_004144	2002-07-01	2002.495890410959
Coli_004145	2004-07-01	2004.4972677595629
Coli_004146	2006-02-20	2006.13698630137
Coli_004147	2006-03-16	2006.2027397260274
Coli_004148	2006-03-11	2006.1890410958904
Coli_004149	2006-03-06	2006.1753424657534
Coli_004150	2006-07-01	2006.495890410959
Coli_004151	2006-03-14	2006.1972602739727
Coli_004152	2006-08-28	2006.654794520548
Coli_004153	2006-10-30	2006.827397260274
